delay,freq,condition,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,key_resp.keys,key_resp.rt,sound_1.started,sound_1.stopped,text.started,textbox.started,button.started,textbox.text,button.numClicks,button.timesOn,button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,
0.7,1000,exp,0,11,11,8,125.9396138000302,126.93962040008046,126.93962040008046,126.93962040008046,space,0.2545456998050213,127.92288302003871,128.2228697000537,128.2228697000537,128.2228697000537,128.2228697000537,700,12,"[17.331252000061795, 3.615100499941036, 9.381968999980018, 8.032715700101107, 7.4647699999623, 4.150133900111541, 5.517208100063726, 3.4826122999656945, 3.9843218000605702, 5.94872420001775, 9.198385500116274, 2.6487351001705974]","[17.33126200013794, 3.615108999889344, 9.38197709992528, 8.032724300166592, 7.464778100140393, 4.150142499944195, 5.517216499894857, 3.4826243999414146, 3.9843297998886555, 5.948732300195843, 9.19839350017719, 2.6487432001158595]",060947,001,2022-11-10_19h31.09.380,intentional binding task,2022.2.3,59.96347025499182,
0.1,1000,exp,1,0,12,9,130.8728332000319,131.87286280002445,131.87286280002445,131.87286280002445,space,0.4909163999836892,132.48933151995297,132.78919319994748,132.78919319994748,132.78919319994748,132.78919319994748,100,13,"[17.331252000061795, 3.615100499941036, 9.381968999980018, 8.032715700101107, 7.4647699999623, 4.150133900111541, 5.517208100063726, 3.4826122999656945, 3.9843218000605702, 5.94872420001775, 9.198385500116274, 2.6487351001705974, 3.199034499935806]","[17.33126200013794, 3.615108999889344, 9.38197709992528, 8.032724300166592, 7.464778100140393, 4.150142499944195, 5.517216499894857, 3.4826243999414146, 3.9843297998886555, 5.948732300195843, 9.19839350017719, 2.6487432001158595, 3.1990606000181288]",060947,001,2022-11-10_19h31.09.380,intentional binding task,2022.2.3,59.96347025499182,
0.1,1000,exp,1,1,13,6,135.989124200074,136.98902920004912,136.98902920004912,136.98902920004912,space,0.759964499855414,137.87237822010647,,138.17244460014626,138.17244460014626,138.17244460014626,100,14,"[17.331252000061795, 3.615100499941036, 9.381968999980018, 8.032715700101107, 7.4647699999623, 4.150133900111541, 5.517208100063726, 3.4826122999656945, 3.9843218000605702, 5.94872420001775, 9.198385500116274, 2.6487351001705974, 3.199034499935806, 2.632444200105965]","[17.33126200013794, 3.615108999889344, 9.38197709992528, 8.032724300166592, 7.464778100140393, 4.150142499944195, 5.517216499894857, 3.4826243999414146, 3.9843297998886555, 5.948732300195843, 9.19839350017719, 2.6487432001158595, 3.1990606000181288, 2.63245250005275]",060947,001,2022-11-10_19h31.09.380,intentional binding task,2022.2.3,59.96347025499182,
0.7,1000,exp,1,2,14,5,140.80561739997938,141.80574510013685,141.80574510013685,141.80574510013685,space,0.500784199917689,143.03866552005056,,143.3386723001022,143.3386723001022,143.3386723001022,100,15,"[17.331252000061795, 3.615100499941036, 9.381968999980018, 8.032715700101107, 7.4647699999623, 4.150133900111541, 5.517208100063726, 3.4826122999656945, 3.9843218000605702, 5.94872420001775, 9.198385500116274, 2.6487351001705974, 3.199034499935806, 2.632444200105965, 3.1988899998832494]","[17.33126200013794, 3.615108999889344, 9.38197709992528, 8.032724300166592, 7.464778100140393, 4.150142499944195, 5.517216499894857, 3.4826243999414146, 3.9843297998886555, 5.948732300195843, 9.19839350017719, 2.6487432001158595, 3.1990606000181288, 2.63245250005275, 3.198898399947211]",060947,001,2022-11-10_19h31.09.380,intentional binding task,2022.2.3,59.96347025499182,
0.1,400,unexp,1,3,15,0,146.53849659999833,147.5384819000028,147.5384819000028,147.5384819000028,space,0.73799779987894,148.40501092004124,,148.7050902999472,148.7050902999472,148.7050902999472,300,16,"[17.331252000061795, 3.615100499941036, 9.381968999980018, 8.032715700101107, 7.4647699999623, 4.150133900111541, 5.517208100063726, 3.4826122999656945, 3.9843218000605702, 5.94872420001775, 9.198385500116274, 2.6487351001705974, 3.199034499935806, 2.632444200105965, 3.1988899998832494, 5.650538200046867]","[17.33126200013794, 3.615108999889344, 9.38197709992528, 8.032724300166592, 7.464778100140393, 4.150142499944195, 5.517216499894857, 3.4826243999414146, 3.9843297998886555, 5.948732300195843, 9.19839350017719, 2.6487432001158595, 3.1990606000181288, 2.63245250005275, 3.198898399947211, 5.650546099990606]",060947,001,2022-11-10_19h31.09.380,intentional binding task,2022.2.3,59.96347025499182,
0.4,1000,exp,1,4,16,10,154.3549738000147,155.35487830010243,155.35487830010243,155.35487830010243,space,0.6259337996598333,156.40434741999488,,156.704656700138,156.704656700138,156.704656700138,100,17,"[17.331252000061795, 3.615100499941036, 9.381968999980018, 8.032715700101107, 7.4647699999623, 4.150133900111541, 5.517208100063726, 3.4826122999656945, 3.9843218000605702, 5.94872420001775, 9.198385500116274, 2.6487351001705974, 3.199034499935806, 2.632444200105965, 3.1988899998832494, 5.650538200046867, 3.932604500092566]","[17.33126200013794, 3.615108999889344, 9.38197709992528, 8.032724300166592, 7.464778100140393, 4.150142499944195, 5.517216499894857, 3.4826243999414146, 3.9843297998886555, 5.948732300195843, 9.19839350017719, 2.6487432001158595, 3.1990606000181288, 2.63245250005275, 3.198898399947211, 5.650546099990606, 3.9326136000454426]",060947,001,2022-11-10_19h31.09.380,intentional binding task,2022.2.3,59.96347025499182,
0.7,1000,exp,1,5,17,8,160.6375573000405,161.6376287001185,161.6376287001185,161.6376287001185,space,0.7351953000761569,163.10409592001233,,163.40427200007252,163.40427200007252,163.40427200007252,400,18,"[17.331252000061795, 3.615100499941036, 9.381968999980018, 8.032715700101107, 7.4647699999623, 4.150133900111541, 5.517208100063726, 3.4826122999656945, 3.9843218000605702, 5.94872420001775, 9.198385500116274, 2.6487351001705974, 3.199034499935806, 2.632444200105965, 3.1988899998832494, 5.650538200046867, 3.932604500092566, 3.34873399999924]","[17.33126200013794, 3.615108999889344, 9.38197709992528, 8.032724300166592, 7.464778100140393, 4.150142499944195, 5.517216499894857, 3.4826243999414146, 3.9843297998886555, 5.948732300195843, 9.19839350017719, 2.6487432001158595, 3.1990606000181288, 2.63245250005275, 3.198898399947211, 5.650546099990606, 3.9326136000454426, 3.3487421998288482]",060947,001,2022-11-10_19h31.09.380,intentional binding task,2022.2.3,59.96347025499182,
0.4,400,unexp,1,6,18,1,166.75408320012502,167.75397350010462,167.75397350010462,167.75397350010462,space,0.6644688998349011,168.83735632013995,169.13739849999547,169.13739849999547,169.13739849999547,169.13739849999547,200,19,"[17.331252000061795, 3.615100499941036, 9.381968999980018, 8.032715700101107, 7.4647699999623, 4.150133900111541, 5.517208100063726, 3.4826122999656945, 3.9843218000605702, 5.94872420001775, 9.198385500116274, 2.6487351001705974, 3.199034499935806, 2.632444200105965, 3.1988899998832494, 5.650538200046867, 3.932604500092566, 3.34873399999924, 6.614921000087634]","[17.33126200013794, 3.615108999889344, 9.38197709992528, 8.032724300166592, 7.464778100140393, 4.150142499944195, 5.517216499894857, 3.4826243999414146, 3.9843297998886555, 5.948732300195843, 9.19839350017719, 2.6487432001158595, 3.1990606000181288, 2.63245250005275, 3.198898399947211, 5.650546099990606, 3.9326136000454426, 3.3487421998288482, 6.6149294001515955]",060947,001,2022-11-10_19h31.09.380,intentional binding task,2022.2.3,59.96347025499182,
0.7,400,unexp,1,7,19,2,175.7536119001452,176.75363839999773,176.75363839999773,176.75363839999773,space,0.3088746997527778,177.78692452006507,,178.08682229998522,178.08682229998522,178.08682229998522,200,20,"[17.331252000061795, 3.615100499941036, 9.381968999980018, 8.032715700101107, 7.4647699999623, 4.150133900111541, 5.517208100063726, 3.4826122999656945, 3.9843218000605702, 5.94872420001775, 9.198385500116274, 2.6487351001705974, 3.199034499935806, 2.632444200105965, 3.1988899998832494, 5.650538200046867, 3.932604500092566, 3.34873399999924, 6.614921000087634, 2.415664399974048]","[17.33126200013794, 3.615108999889344, 9.38197709992528, 8.032724300166592, 7.464778100140393, 4.150142499944195, 5.517216499894857, 3.4826243999414146, 3.9843297998886555, 5.948732300195843, 9.19839350017719, 2.6487432001158595, 3.1990606000181288, 2.63245250005275, 3.198898399947211, 5.650546099990606, 3.9326136000454426, 3.3487421998288482, 6.6149294001515955, 2.41567280003801]",060947,001,2022-11-10_19h31.09.380,intentional binding task,2022.2.3,59.96347025499182,
0.7,1000,exp,1,8,20,11,180.50340140005574,181.503400699934,181.503400699934,181.503400699934,space,1.1978635999839753,183.4197783200303,,183.72002200013958,183.72002200013958,183.72002200013958,700,21,"[17.331252000061795, 3.615100499941036, 9.381968999980018, 8.032715700101107, 7.4647699999623, 4.150133900111541, 5.517208100063726, 3.4826122999656945, 3.9843218000605702, 5.94872420001775, 9.198385500116274, 2.6487351001705974, 3.199034499935806, 2.632444200105965, 3.1988899998832494, 5.650538200046867, 3.932604500092566, 3.34873399999924, 6.614921000087634, 2.415664399974048, 3.631351799936965]","[17.33126200013794, 3.615108999889344, 9.38197709992528, 8.032724300166592, 7.464778100140393, 4.150142499944195, 5.517216499894857, 3.4826243999414146, 3.9843297998886555, 5.948732300195843, 9.19839350017719, 2.6487432001158595, 3.1990606000181288, 2.63245250005275, 3.198898399947211, 5.650546099990606, 3.9326136000454426, 3.3487421998288482, 6.6149294001515955, 2.41567280003801, 3.631360200000927]",060947,001,2022-11-10_19h31.09.380,intentional binding task,2022.2.3,59.96347025499182,
0.4,1000,exp,1,9,21,4,187.35310259996913,188.35302940011024,188.35302940011024,188.35302940011024,space,0.3498458999674767,189.11958041999023,,189.41954510007054,189.41954510007054,189.41954510007054,700,22,"[17.331252000061795, 3.615100499941036, 9.381968999980018, 8.032715700101107, 7.4647699999623, 4.150133900111541, 5.517208100063726, 3.4826122999656945, 3.9843218000605702, 5.94872420001775, 9.198385500116274, 2.6487351001705974, 3.199034499935806, 2.632444200105965, 3.1988899998832494, 5.650538200046867, 3.932604500092566, 3.34873399999924, 6.614921000087634, 2.415664399974048, 3.631351799936965, 2.633474500151351]","[17.33126200013794, 3.615108999889344, 9.38197709992528, 8.032724300166592, 7.464778100140393, 4.150142499944195, 5.517216499894857, 3.4826243999414146, 3.9843297998886555, 5.948732300195843, 9.19839350017719, 2.6487432001158595, 3.1990606000181288, 2.63245250005275, 3.198898399947211, 5.650546099990606, 3.9326136000454426, 3.3487421998288482, 6.6149294001515955, 2.41567280003801, 3.631360200000927, 2.6334834001027048]",060947,001,2022-11-10_19h31.09.380,intentional binding task,2022.2.3,59.96347025499182,
0.4,1000,exp,1,10,22,7,192.0527405999601,193.05278489994816,193.05278489994816,193.05278489994816,space,0.3055291997734457,193.7858753199922,,194.08575920015574,194.08575920015574,194.08575920015574,700,23,"[17.331252000061795, 3.615100499941036, 9.381968999980018, 8.032715700101107, 7.4647699999623, 4.150133900111541, 5.517208100063726, 3.4826122999656945, 3.9843218000605702, 5.94872420001775, 9.198385500116274, 2.6487351001705974, 3.199034499935806, 2.632444200105965, 3.1988899998832494, 5.650538200046867, 3.932604500092566, 3.34873399999924, 6.614921000087634, 2.415664399974048, 3.631351799936965, 2.633474500151351, 2.4003210000228137]","[17.33126200013794, 3.615108999889344, 9.38197709992528, 8.032724300166592, 7.464778100140393, 4.150142499944195, 5.517216499894857, 3.4826243999414146, 3.9843297998886555, 5.948732300195843, 9.19839350017719, 2.6487432001158595, 3.1990606000181288, 2.63245250005275, 3.198898399947211, 5.650546099990606, 3.9326136000454426, 3.3487421998288482, 6.6149294001515955, 2.41567280003801, 3.631360200000927, 2.6334834001027048, 2.4003290000837296]",060947,001,2022-11-10_19h31.09.380,intentional binding task,2022.2.3,59.96347025499182,
0.1,1000,exp,1,11,23,3,196.4858759001363,197.4857966999989,197.4857966999989,197.4857966999989,space,0.7134451998863369,198.31932872000615,198.6190947999712,198.6190947999712,198.6190947999712,198.6190947999712,700,24,"[17.331252000061795, 3.615100499941036, 9.381968999980018, 8.032715700101107, 7.4647699999623, 4.150133900111541, 5.517208100063726, 3.4826122999656945, 3.9843218000605702, 5.94872420001775, 9.198385500116274, 2.6487351001705974, 3.199034499935806, 2.632444200105965, 3.1988899998832494, 5.650538200046867, 3.932604500092566, 3.34873399999924, 6.614921000087634, 2.415664399974048, 3.631351799936965, 2.633474500151351, 2.4003210000228137, 2.3660233998671174]","[17.33126200013794, 3.615108999889344, 9.38197709992528, 8.032724300166592, 7.464778100140393, 4.150142499944195, 5.517216499894857, 3.4826243999414146, 3.9843297998886555, 5.948732300195843, 9.19839350017719, 2.6487432001158595, 3.1990606000181288, 2.63245250005275, 3.198898399947211, 5.650546099990606, 3.9326136000454426, 3.3487421998288482, 6.6149294001515955, 2.41567280003801, 3.631360200000927, 2.6334834001027048, 2.4003290000837296, 2.3660315999295563]",060947,001,2022-11-10_19h31.09.380,intentional binding task,2022.2.3,59.96347025499182,
0.7,1000,exp,2,0,24,8,200.9854081000667,201.98538359999657,201.98538359999657,201.98538359999657,space,0.680120499804616,203.38558892,,203.685175599996,203.685175599996,203.685175599996,700,25,"[17.331252000061795, 3.615100499941036, 9.381968999980018, 8.032715700101107, 7.4647699999623, 4.150133900111541, 5.517208100063726, 3.4826122999656945, 3.9843218000605702, 5.94872420001775, 9.198385500116274, 2.6487351001705974, 3.199034499935806, 2.632444200105965, 3.1988899998832494, 5.650538200046867, 3.932604500092566, 3.34873399999924, 6.614921000087634, 2.415664399974048, 3.631351799936965, 2.633474500151351, 2.4003210000228137, 2.3660233998671174, 3.1487483999226242]","[17.33126200013794, 3.615108999889344, 9.38197709992528, 8.032724300166592, 7.464778100140393, 4.150142499944195, 5.517216499894857, 3.4826243999414146, 3.9843297998886555, 5.948732300195843, 9.19839350017719, 2.6487432001158595, 3.1990606000181288, 2.63245250005275, 3.198898399947211, 5.650546099990606, 3.9326136000454426, 3.3487421998288482, 6.6149294001515955, 2.41567280003801, 3.631360200000927, 2.6334834001027048, 2.4003290000837296, 2.3660315999295563, 3.1487571999896318]",060947,001,2022-11-10_19h31.09.380,intentional binding task,2022.2.3,59.96347025499182,
0.7,1000,exp,2,1,25,11,206.83509130007587,207.83485750015825,207.83485750015825,207.83485750015825,space,0.31003419985063374,208.8684439200675,,209.16840309998952,209.16840309998952,209.16840309998952,700,26,"[17.331252000061795, 3.615100499941036, 9.381968999980018, 8.032715700101107, 7.4647699999623, 4.150133900111541, 5.517208100063726, 3.4826122999656945, 3.9843218000605702, 5.94872420001775, 9.198385500116274, 2.6487351001705974, 3.199034499935806, 2.632444200105965, 3.1988899998832494, 5.650538200046867, 3.932604500092566, 3.34873399999924, 6.614921000087634, 2.415664399974048, 3.631351799936965, 2.633474500151351, 2.4003210000228137, 2.3660233998671174, 3.1487483999226242, 2.367383899865672]","[17.33126200013794, 3.615108999889344, 9.38197709992528, 8.032724300166592, 7.464778100140393, 4.150142499944195, 5.517216499894857, 3.4826243999414146, 3.9843297998886555, 5.948732300195843, 9.19839350017719, 2.6487432001158595, 3.1990606000181288, 2.63245250005275, 3.198898399947211, 5.650546099990606, 3.9326136000454426, 3.3487421998288482, 6.6149294001515955, 2.41567280003801, 3.631360200000927, 2.6334834001027048, 2.4003290000837296, 2.3660315999295563, 3.1487571999896318, 2.367393499938771]",060947,001,2022-11-10_19h31.09.380,intentional binding task,2022.2.3,59.96347025499182,
0.1,400,unexp,2,2,26,0,211.53499069996178,212.5349137999583,212.5349137999583,212.5349137999583,space,1.4274384998716414,214.08487121996004,214.3846571999602,214.3846571999602,214.3846571999602,214.3846571999602,400,27,"[17.331252000061795, 3.615100499941036, 9.381968999980018, 8.032715700101107, 7.4647699999623, 4.150133900111541, 5.517208100063726, 3.4826122999656945, 3.9843218000605702, 5.94872420001775, 9.198385500116274, 2.6487351001705974, 3.199034499935806, 2.632444200105965, 3.1988899998832494, 5.650538200046867, 3.932604500092566, 3.34873399999924, 6.614921000087634, 2.415664399974048, 3.631351799936965, 2.633474500151351, 2.4003210000228137, 2.3660233998671174, 3.1487483999226242, 2.367383899865672, 2.982429899973795]","[17.33126200013794, 3.615108999889344, 9.38197709992528, 8.032724300166592, 7.464778100140393, 4.150142499944195, 5.517216499894857, 3.4826243999414146, 3.9843297998886555, 5.948732300195843, 9.19839350017719, 2.6487432001158595, 3.1990606000181288, 2.63245250005275, 3.198898399947211, 5.650546099990606, 3.9326136000454426, 3.3487421998288482, 6.6149294001515955, 2.41567280003801, 3.631360200000927, 2.6334834001027048, 2.4003290000837296, 2.3660315999295563, 3.1487571999896318, 2.367393499938771, 2.982437799917534]",060947,001,2022-11-10_19h31.09.380,intentional binding task,2022.2.3,59.96347025499182,
0.4,1000,exp,2,3,27,4,217.36798640014604,218.36792300012894,218.36792300012894,218.36792300012894,space,0.3603765999432653,219.15096542008686,,219.45123030012473,219.45123030012473,219.45123030012473,700,28,"[17.331252000061795, 3.615100499941036, 9.381968999980018, 8.032715700101107, 7.4647699999623, 4.150133900111541, 5.517208100063726, 3.4826122999656945, 3.9843218000605702, 5.94872420001775, 9.198385500116274, 2.6487351001705974, 3.199034499935806, 2.632444200105965, 3.1988899998832494, 5.650538200046867, 3.932604500092566, 3.34873399999924, 6.614921000087634, 2.415664399974048, 3.631351799936965, 2.633474500151351, 2.4003210000228137, 2.3660233998671174, 3.1487483999226242, 2.367383899865672, 2.982429899973795, 5.43289290019311]","[17.33126200013794, 3.615108999889344, 9.38197709992528, 8.032724300166592, 7.464778100140393, 4.150142499944195, 5.517216499894857, 3.4826243999414146, 3.9843297998886555, 5.948732300195843, 9.19839350017719, 2.6487432001158595, 3.1990606000181288, 2.63245250005275, 3.198898399947211, 5.650546099990606, 3.9326136000454426, 3.3487421998288482, 6.6149294001515955, 2.41567280003801, 3.631360200000927, 2.6334834001027048, 2.4003290000837296, 2.3660315999295563, 3.1487571999896318, 2.367393499938771, 2.982437799917534, 5.432901400141418]",060947,001,2022-11-10_19h31.09.380,intentional binding task,2022.2.3,59.96347025499182,
0.4,1000,exp,2,4,28,10,224.88402780005708,225.88398299994878,225.88398299994878,225.88398299994878,space,0.28345019998960197,226.58413052002433,,226.8839147000108,226.8839147000108,226.8839147000108,100,29,"[17.331252000061795, 3.615100499941036, 9.381968999980018, 8.032715700101107, 7.4647699999623, 4.150133900111541, 5.517208100063726, 3.4826122999656945, 3.9843218000605702, 5.94872420001775, 9.198385500116274, 2.6487351001705974, 3.199034499935806, 2.632444200105965, 3.1988899998832494, 5.650538200046867, 3.932604500092566, 3.34873399999924, 6.614921000087634, 2.415664399974048, 3.631351799936965, 2.633474500151351, 2.4003210000228137, 2.3660233998671174, 3.1487483999226242, 2.367383899865672, 2.982429899973795, 5.43289290019311, 8.482244800077751]","[17.33126200013794, 3.615108999889344, 9.38197709992528, 8.032724300166592, 7.464778100140393, 4.150142499944195, 5.517216499894857, 3.4826243999414146, 3.9843297998886555, 5.948732300195843, 9.19839350017719, 2.6487432001158595, 3.1990606000181288, 2.63245250005275, 3.198898399947211, 5.650546099990606, 3.9326136000454426, 3.3487421998288482, 6.6149294001515955, 2.41567280003801, 3.631360200000927, 2.6334834001027048, 2.4003290000837296, 2.3660315999295563, 3.1487571999896318, 2.367393499938771, 2.982437799917534, 5.432901400141418, 8.482253200141713]",060947,001,2022-11-10_19h31.09.380,intentional binding task,2022.2.3,59.96347025499182,
0.4,1000,exp,2,5,29,7,235.36708640004508,236.36713819997385,236.36713819997385,236.36713819997385,space,0.7320335998665541,237.51699612012598,,237.81689150002785,237.81689150002785,237.81689150002785,100,30,"[17.331252000061795, 3.615100499941036, 9.381968999980018, 8.032715700101107, 7.4647699999623, 4.150133900111541, 5.517208100063726, 3.4826122999656945, 3.9843218000605702, 5.94872420001775, 9.198385500116274, 2.6487351001705974, 3.199034499935806, 2.632444200105965, 3.1988899998832494, 5.650538200046867, 3.932604500092566, 3.34873399999924, 6.614921000087634, 2.415664399974048, 3.631351799936965, 2.633474500151351, 2.4003210000228137, 2.3660233998671174, 3.1487483999226242, 2.367383899865672, 2.982429899973795, 5.43289290019311, 8.482244800077751, 3.0317965000867844]","[17.33126200013794, 3.615108999889344, 9.38197709992528, 8.032724300166592, 7.464778100140393, 4.150142499944195, 5.517216499894857, 3.4826243999414146, 3.9843297998886555, 5.948732300195843, 9.19839350017719, 2.6487432001158595, 3.1990606000181288, 2.63245250005275, 3.198898399947211, 5.650546099990606, 3.9326136000454426, 3.3487421998288482, 6.6149294001515955, 2.41567280003801, 3.631360200000927, 2.6334834001027048, 2.4003290000837296, 2.3660315999295563, 3.1487571999896318, 2.367393499938771, 2.982437799917534, 5.432901400141418, 8.482253200141713, 3.0318046000320464]",060947,001,2022-11-10_19h31.09.380,intentional binding task,2022.2.3,59.96347025499182,
0.1,1000,exp,2,6,30,9,240.8499776001554,241.84991300012916,241.84991300012916,241.84991300012916,space,0.3946515996940434,242.36655792014207,,242.66657950007357,242.66657950007357,242.66657950007357,100,31,"[17.331252000061795, 3.615100499941036, 9.381968999980018, 8.032715700101107, 7.4647699999623, 4.150133900111541, 5.517208100063726, 3.4826122999656945, 3.9843218000605702, 5.94872420001775, 9.198385500116274, 2.6487351001705974, 3.199034499935806, 2.632444200105965, 3.1988899998832494, 5.650538200046867, 3.932604500092566, 3.34873399999924, 6.614921000087634, 2.415664399974048, 3.631351799936965, 2.633474500151351, 2.4003210000228137, 2.3660233998671174, 3.1487483999226242, 2.367383899865672, 2.982429899973795, 5.43289290019311, 8.482244800077751, 3.0317965000867844, 2.44939409988001]","[17.33126200013794, 3.615108999889344, 9.38197709992528, 8.032724300166592, 7.464778100140393, 4.150142499944195, 5.517216499894857, 3.4826243999414146, 3.9843297998886555, 5.948732300195843, 9.19839350017719, 2.6487432001158595, 3.1990606000181288, 2.63245250005275, 3.198898399947211, 5.650546099990606, 3.9326136000454426, 3.3487421998288482, 6.6149294001515955, 2.41567280003801, 3.631360200000927, 2.6334834001027048, 2.4003290000837296, 2.3660315999295563, 3.1487571999896318, 2.367393499938771, 2.982437799917534, 5.432901400141418, 8.482253200141713, 3.0318046000320464, 2.4494024999439716]",060947,001,2022-11-10_19h31.09.380,intentional binding task,2022.2.3,59.96347025499182,
0.1,1000,exp,2,7,31,6,245.1164100000169,246.11654710001312,246.11654710001312,246.11654710001312,space,0.3244951998349279,246.56635902009438,246.86629789997824,246.86629789997824,246.86629789997824,246.86629789997824,100,32,"[17.331252000061795, 3.615100499941036, 9.381968999980018, 8.032715700101107, 7.4647699999623, 4.150133900111541, 5.517208100063726, 3.4826122999656945, 3.9843218000605702, 5.94872420001775, 9.198385500116274, 2.6487351001705974, 3.199034499935806, 2.632444200105965, 3.1988899998832494, 5.650538200046867, 3.932604500092566, 3.34873399999924, 6.614921000087634, 2.415664399974048, 3.631351799936965, 2.633474500151351, 2.4003210000228137, 2.3660233998671174, 3.1487483999226242, 2.367383899865672, 2.982429899973795, 5.43289290019311, 8.482244800077751, 3.0317965000867844, 2.44939409988001, 3.3487595000769943]","[17.33126200013794, 3.615108999889344, 9.38197709992528, 8.032724300166592, 7.464778100140393, 4.150142499944195, 5.517216499894857, 3.4826243999414146, 3.9843297998886555, 5.948732300195843, 9.19839350017719, 2.6487432001158595, 3.1990606000181288, 2.63245250005275, 3.198898399947211, 5.650546099990606, 3.9326136000454426, 3.3487421998288482, 6.6149294001515955, 2.41567280003801, 3.631360200000927, 2.6334834001027048, 2.4003290000837296, 2.3660315999295563, 3.1487571999896318, 2.367393499938771, 2.982437799917534, 5.432901400141418, 8.482253200141713, 3.0318046000320464, 2.4494024999439716, 3.3487678000237793]",060947,001,2022-11-10_19h31.09.380,intentional binding task,2022.2.3,59.96347025499182,
0.7,400,unexp,2,8,32,2,250.21617659996264,251.2161071000155,251.2161071000155,251.2161071000155,space,0.4875157999340445,252.43270571997854,,252.73267469997518,252.73267469997518,252.73267469997518,700,33,"[17.331252000061795, 3.615100499941036, 9.381968999980018, 8.032715700101107, 7.4647699999623, 4.150133900111541, 5.517208100063726, 3.4826122999656945, 3.9843218000605702, 5.94872420001775, 9.198385500116274, 2.6487351001705974, 3.199034499935806, 2.632444200105965, 3.1988899998832494, 5.650538200046867, 3.932604500092566, 3.34873399999924, 6.614921000087634, 2.415664399974048, 3.631351799936965, 2.633474500151351, 2.4003210000228137, 2.3660233998671174, 3.1487483999226242, 2.367383899865672, 2.982429899973795, 5.43289290019311, 8.482244800077751, 3.0317965000867844, 2.44939409988001, 3.3487595000769943, 3.3838659999892116]","[17.33126200013794, 3.615108999889344, 9.38197709992528, 8.032724300166592, 7.464778100140393, 4.150142499944195, 5.517216499894857, 3.4826243999414146, 3.9843297998886555, 5.948732300195843, 9.19839350017719, 2.6487432001158595, 3.1990606000181288, 2.63245250005275, 3.198898399947211, 5.650546099990606, 3.9326136000454426, 3.3487421998288482, 6.6149294001515955, 2.41567280003801, 3.631360200000927, 2.6334834001027048, 2.4003290000837296, 2.3660315999295563, 3.1487571999896318, 2.367393499938771, 2.982437799917534, 5.432901400141418, 8.482253200141713, 3.0318046000320464, 2.4494024999439716, 3.3487678000237793, 3.3838745998218656]",060947,001,2022-11-10_19h31.09.380,intentional binding task,2022.2.3,59.96347025499182,
0.4,400,unexp,2,9,33,1,256.1157712000422,257.1158756001387,257.1158756001387,257.1158756001387,space,0.6884775999933481,258.2323661200004,,258.5322298000101,258.5322298000101,258.5322298000101,700,34,"[17.331252000061795, 3.615100499941036, 9.381968999980018, 8.032715700101107, 7.4647699999623, 4.150133900111541, 5.517208100063726, 3.4826122999656945, 3.9843218000605702, 5.94872420001775, 9.198385500116274, 2.6487351001705974, 3.199034499935806, 2.632444200105965, 3.1988899998832494, 5.650538200046867, 3.932604500092566, 3.34873399999924, 6.614921000087634, 2.415664399974048, 3.631351799936965, 2.633474500151351, 2.4003210000228137, 2.3660233998671174, 3.1487483999226242, 2.367383899865672, 2.982429899973795, 5.43289290019311, 8.482244800077751, 3.0317965000867844, 2.44939409988001, 3.3487595000769943, 3.3838659999892116, 2.5991109998431057]","[17.33126200013794, 3.615108999889344, 9.38197709992528, 8.032724300166592, 7.464778100140393, 4.150142499944195, 5.517216499894857, 3.4826243999414146, 3.9843297998886555, 5.948732300195843, 9.19839350017719, 2.6487432001158595, 3.1990606000181288, 2.63245250005275, 3.198898399947211, 5.650546099990606, 3.9326136000454426, 3.3487421998288482, 6.6149294001515955, 2.41567280003801, 3.631360200000927, 2.6334834001027048, 2.4003290000837296, 2.3660315999295563, 3.1487571999896318, 2.367393499938771, 2.982437799917534, 5.432901400141418, 8.482253200141713, 3.0318046000320464, 2.4494024999439716, 3.3487678000237793, 3.3838745998218656, 2.5991187999024987]",060947,001,2022-11-10_19h31.09.380,intentional binding task,2022.2.3,59.96347025499182,
